ID	DOCULECT	CONCEPT	COUNTERPART
193578	biyom	red	fuluru
193922	biyom	to-be-hungry	unʌmu-
193472	biyom	good	momnuam
194774	biyom	to-hear	-esi-
191596	biyom	skin	-uŋgwiya
194822	biyom	to-bite	-ku-
192881	biyom	mountain	nomuŋgu
195628	biyom	arrow-barred	bainda
193634	biyom	cooked	wʌ:
194823	biyom	to-bite	-kou-
193649	biyom	full	isowa
194724	biyom	to-talk	kasuwa + 'give'
192899	biyom	path	kotu
194925	biyom	to-split	akwɛrɛrɛ-
190955	biyom	them	nV-(n)-
193996	biyom	where	amʌre
193019	biyom	stone	kombɔrɔ
194111	biyom	yesterday	kɔsa
192917	biyom	sea	sei noi
195171	biyom	to-kill	akutukum-
190633	biyom	my	ya-
195526	biyom	singsing	marɛm ta-
191612	biyom	to-sweat	sondo
195658	biyom	lightning	awowat-
192932	biyom	shore	sei niŋgʌsi
193875	biyom	crooked	kuliliŋguna
190387	biyom	woman	are
194416	biyom	to-sit	teki-
192947	biyom	sand	osu
194432	biyom	to-stand	fititi-
191628	biyom	sore-wound	gimiti
195552	biyom	to-turn	tovʌti-
192955	biyom	sky	sanoko moru
194163	biyom	tomorrow	mbʌti
193726	biyom	long	kwʌm
190406	biyom	old	aroka
190971	biyom	theirs	i-ŋgɛrɛ
194367	biyom	always	gitʌwaŋgoma
191645	biyom	hair	bi
195390	biyom	to-smell	kwim esi-
190477	biyom	father	iwu
194981	biyom	to-cut	uvi-
191677	biyom	urine	iki
195086	biyom	to-boil	sum-
190987	biyom	head	unuŋgare
190649	biyom	me	ya-
191693	biyom	penis	-guma
193038	biyom	star	sʌratui
191709	biyom	shadow	-ukanene
191725	biyom	name	wa:ni
191661	biyom	faeces	siwi
191016	biyom	face	-utuati
190665	biyom	my	ya-
191742	biyom	vulva	sun dege
193524	biyom	big	oʌm
191031	biyom	ear	ukwai
191758	biyom	bird	dei
191774	biyom	wing	nuawu
191048	biyom	eye	-ʌti
191793	biyom	tail	kiβa
193743	biyom	short	ndom
190405	biyom	old	waikwa
190681	biyom	you	na
191811	biyom	egg	nisi
191064	biyom	nose	utukare
190497	biyom	mother	-ama
191829	biyom	cassowary	fumi
191830	biyom	cassowary	moyam
192791	biyom	garden	kiti
190351	biyom	all	mindim
190499	biyom	mother	-ainam
191846	biyom	chicken-tame	kurukuru
190693	biyom	your-sg	na-
191080	biyom	tongue	-iminasum
191866	biyom	chicken-wild	deanʌm
190498	biyom	mother	ama
191882	biyom	dog	mʌm
191096	biyom	saliva	kovi
191900	biyom	tail	kiβa
190709	biyom	you-o2s	na-
191916	biyom	male	kɔnda
191113	biyom	tooth	-ɛŋgototui
191933	biyom	female	wateke
193762	biyom	many	boʌra
191948	biyom	fly-sp	ŋgaıu
191129	biyom	chin	-ɛŋgoto watɛkɛ
191966	biyom	fish	mburembʌri
190725	biyom	your-sg	na-
191145	biyom	neck	mbare
191998	biyom	louse	mi
190520	biyom	sibling-same-sex-older	-awa-
192014	biyom	mosquito	naŋguru
190521	biyom	sibling-same-sex-older	-amɛ
192030	biyom	pig	nta
192863	biyom	moon	asuka
192047	biyom	meat	tʰavum
193104	biyom	water	noi
192063	biyom	fat	kirarum
190746	biyom	he-she	ni
192079	biyom	crocodile	akena
193777	biyom	few	gamaŋgama
191193	biyom	back	-miŋgasi
192095	biyom	flying-fox	atitɛwi
190317	biyom	negation-marker	are-
192112	biyom	frog	mbusu
190757	biyom	his	nV-
190758	biyom	his	0-
191214	biyom	buttocks	-mbiandi
192128	biyom	rat	kasi
192809	biyom	fence	fʌi
193377	biyom	pot	suma
192145	biyom	snake	sʌːri
193117	biyom	rain	noi
191230	biyom	arm	ukuıu
192179	biyom	tree-possum	kɔrʌm
190774	biyom	him-her-it	ni-
190775	biyom	him-her-it	0-
192192	biyom	ground-possum	sanɔko nimbi
190543	biyom	sibling-same-sex-younger	mombʌm
192207	biyom	butterfly	kumekame
193793	biyom	new	kiki
190542	biyom	sibling-same-sex-younger	-ano
192223	biyom	banana	mʌro
191263	biyom	shoulder	-ombokia
192239	biyom	betelnut	sʌri
193598	biyom	white	sowu
190792	biyom	his	ni-
191279	biyom	armpit	ɛsi
192256	biyom	betelpepper	yai
190429	biyom	child	nonɔʌ
192272	biyom	lime	nukubu
192273	biyom	lime	sini
191295	biyom	left-arm	fɛsa
192289	biyom	kunai	mbɛsuwu
193393	biyom	net-bag	wai
192307	biyom	pandanus	ŋgoru
193361	biyom	plate	utʌ
190809	biyom	we	sina
191311	biyom	right-arm	momobu
192323	biyom	sweet-potato	oβi
192340	biyom	sugarcane	yua
190560	biyom	mouth	-ɛŋgɛsowu
191325	biyom	thumb	añʌm
193409	biyom	loincloth	dulimbi
192356	biyom	taro	moine
193809	biyom	old	nikisɛm
195015	faita	to-bury	ʌkum kaur-
192372	faita	singapore-taro	komkom
195157	faita	to-fight	-iβ-
193526	faita	big	kwanʌr
195120	faita	to-fill	reki-
192405	faita	yam	imba
195276	faita	to-sharpen	sik-
190941	faita	their	nʉ-nʉ-
195630	faita	arrow-barred	sɨgʌβu
191361	faita	leg	-uya
195292	faita	to-hold	it-
193600	faita	white	kayaŋgⁱ
194710	faita	to-talk	guramb-
192865	faita	moon	taku
194062	faita	afternoon	kiutete
192422	faita	tobacco	yuru
194927	faita	to-split	pukuw-
190371	faita	man	kura
194313	faita	slow	gwanda
190838	faita	us	a-nʉ-
194962	faita	to-chop	ika wak-
192438	faita	coconut-palm	kuria
195512	faita	to-laugh	arəmind-
191376	faita	thigh	-kuto
194963	faita	to-chop	ika rot-
192454	faita	coconut	ŋgrina
194418	faita	to-sit	rumbram-
192469	faita	coconut	mbiru
195329	faita	to-pull	maŋgr-
190930	faita	they	nʉ-nʉ-
194876	faita	to-blow	uβ-
192485	faita	tree	tarᵊ
194598	faita	to-fall	pʉŋg-
193636	faita	cooked	ruwe
195495	faita	to-cry	rik-
193411	faita	loincloth	wusa
194911	faita	to-dig	kaur-
193828	faita	ripe	nuwaya
194281	faita	far	kiti
191395	faita	calf	-nɨsɨ
195088	faita	to-boil	koŋgr-
190579	faita	sago	mɛndᵊ
194480	faita	to-die	kum-
192501	faita	fruit	nɨsɨkrɨ
194129	faita	day-before-yesterday	ariŋgai
190854	faita	our	a-
194336	faita	yes	io
193185	faita	spear-n	kisari
194825	faita	to-bite	-is-
192517	faita	sap	murɨm
194464	faita	cough	mut-
191413	faita	knee	-gawar
194247	faita	in	wam
190635	faita	my	ya-
194516	faita	go	matam-
193651	faita	full	mute
195537	faita	to-dance	saur-
192536	faita	stump	nimia
194807	faita	to-wash	-ram-
190446	faita	boy	mogoi asam
194726	faita	to-talk	amba-
192553	faita	top	nəmʌr
195479	faita	to-call-out	uar
191429	faita	belly	-uru
194080	faita	night	kiwur
190870	faita	you-pl	na-nʉ
194857	faita	to-carry	kʉmb-
192571	faita	trunk	arəkɨ
194263	faita	near	kinam
191444	faita	stomach	-uru sime
194401	faita	to-sleep	akun-
192589	faita	root	nikini
195528	faita	singsing	nikiaw-
193441	faita	one	pakuti
194097	faita	now	koiβa
192388	faita	yam	wem
194695	faita	to-give	-mbi-
191459	faita	breast	aməna
194387	faita	to-be	ine-
192621	faita	cane	kwani
195309	faita	to-pour-out	taituw-
190882	faita	your-pl	na-nʉ-
194297	faita	quickly	tahai
192637	faita	stick	mukumbu
194531	faita	to-go-up	iak-
192638	faita	stick	tum
195189	faita	to-throw	keβi-
190341	faita	possessive-marker	-ku
194841	faita	to-carry	-kap-
191476	faita	chest	-kobskɨrɨ
195234	faita	to-do-make	ripi-
192654	faita	bamboo	ɛmɛ
195459	faita	to-fasten	wak(alam)-
190600	faita	sibling-opposite-sex-older	momuŋgo
194997	faita	fell-tree	tarik-
190897	faita	you-pl-o2p	na-nʉ-
194449	faita	to-stand	raŋgwet-
192671	faita	bean	omai
194434	faita	to-stand	raŋgʷet-
192672	faita	bean	funga
195207	faita	to-shoot	-iβ-
193201	faita	axe	kunounu
195137	faita	to-eat	n-
191492	faita	navel	simburu
194181	faita	day-after-tomorrow	ariŋgai
192690	faita	vine	sime
194353	faita	no-not	kwe
192705	faita	shrub	merukwa
194045	faita	daybreak	reinde
191538	faita	liver	nətəsᵊkrɨ
194928	faita	to-split	kombr-porund-
193168	faita	arrow-pronged	aŋgrᵊ
195104	faita	to-burn	kr-
190459	faita	girl	nawᵘnda amᵘnara
194216	faita	here	ika
191509	faita	blood	-ŋgum
194943	faita	tears	tapukr-
192722	faita	fire	ʌwu
194613	faita	to-fly	ɸumr-
193679	faita	hot	ʌwunde
194777	faita	to-hear	-(si)-areβi-
190913	faita	your-pl	na-
195644	faita	arrow-hooked	makʌpʌra
192739	faita	firelight	nimera
194165	faita	tomorrow	amar
191345	faita	fingernail	pindam
194113	faita	yesterday	amari
191524	faita	vein	nɨmbu
194894	faita	to-break	rot-
192760	faita	ashes	kwambi
194758	faita	to-see	-ruk-
192761	faita	ashes	tukur
195220	faita	to-look	wate-
192972	faita	cloud	ɸio
194561	faita	to-run	kopr-
193475	faita	good	aŋgənim
195360	faita	to-put	sikr-
192988	faita	fog	ɸio
195049	faita	to-buy-sell-barter	muruɸ-
193004	faita	salt	kʷanawa
195424	faita	to-take	it-
193021	faita	stone	sanaβ
195067	faita	to-roast	kira-
193040	faita	star	ben
195032	faita	to-plant	ukwi-
192794	faita	garden	sarup
194662	faita	to-vomit	meŋr-
193089	faita	forest	suguwu
195392	faita	to-smell	nəwura arukw-
193457	faita	two	ariŋga
195173	faita	to-kill	-iβ-
193106	faita	water	anam
195376	faita	to-scratch	ŋgəβ-
191344	faita	fingernail	simbʌ
194646	faita	to-swell	kokr-
190822	faita	our	a-nʉ-
194983	faita	to-cut	ikawak-
193135	faita	wind	kunum
195344	faita	to-push	tayawar-
193243	faita	bowstring	yogori
195257	faita	to-work	ripi-
192813	faita	fence	giβu
194630	faita	to-jump	kopra ram-
193226	faita	bow	kim
194201	faita	afterwards	sure
193860	faita	straight	sururu
195407	faita	to-swallow	nerumb-
193844	faita	sharp	nɨŋənə
194579	faita	to-walk	m-
193543	faita	small	ikatʌt
194498	faita	to-come	ɸ-
192830	faita	ground	om
194149	faita	before	mindim
193811	faita	old	mindimis
194369	faita	always	gaparamne
193259	faita	comb	sarata
194546	faita	to-go-down	moŋg-
193827	faita	ripe	yaŋgumra
194740	faita	to-watch	ruk-
190562	faita	mouth	sʉmbʉka
195442	faita	to-tie	maŋgr-
192358	faita	taro	mamᵊnda
193581	faita	red	yaŋgumra
193795	faita	new	omʌ
193891	faita	wet	kayaŋgɨ
191458	faita	breast	aba-
193210	faita	axe-iron	oŋga
193323	faita	drum	giroma
193764	faita	many	sakum
193745	faita	short	kwambat
193118	faita	rain	anam
192847	faita	house	iβu
193695	faita	cold	purmo
193728	faita	long	gara
193711	faita	heavy	kuβr
193507	faita	dirty	riŋgi
192884	faita	mountain	ɸunda
191598	faita	skin	saŋga
192901	faita	path	kumo-
192902	faita	path	imrɛ
193907	faita	dry	rouke
190957	faita	them	nʉ-nʉ-
193908	faita	dry	ure
193508	faita	dirty	kupuru
193491	faita	bad	indua
191614	faita	to-sweat	wumbɨ
192949	faita	sand	usuwa
191630	faita	sore-wound	kini
190973	faita	theirs	ni-ni-nʉ-
193277	faita	skirt	ɸʌndə
191647	faita	hair	uruku
191679	faita	urine	we
190989	faita	head	-ŋata
190389	faita	woman	nom
191695	faita	penis	-muʌ
190479	faita	father	awya
190651	faita	me	ya-
193293	faita	g-string	kʌwara
190480	faita	father	-kuna
191711	faita	shadow	-kwandim
191004	faita	brains	nimi
190390	faita	woman	nduwa
191727	faita	name	ninimbe
191663	faita	faeces	so
191744	faita	vulva	muku
190667	faita	my	ya-
191033	faita	ear	-kind
191760	faita	bird	kapa
193309	faita	drum	ɸʌturu
191776	faita	wing	aw
191795	faita	tail	bitu
191050	faita	eye	-tama
191813	faita	egg	nɨsu
190683	faita	you	na
191066	faita	nose	mota
191832	faita	cassowary	waiβa
191580	faita	bone	-kana
193938	faita	this	kaka
192793	faita	garden	sʌβu
193779	faita	few	nəŋgʌp
191849	faita	chicken-tame	kwainda
190623	faita	i	ya
190353	faita	all	ŋgapara
193346	faita	knife	kasᵊm
191082	faita	tongue	menɨm
191868	faita	chicken-wild	gʌŋ
190695	faita	your-sg	na-
190503	faita	mother	aniya
191884	faita	dog	uwᵘra
190502	faita	mother	-muŋgɛ
191098	faita	saliva	kʷemʌri
191902	faita	tail	-tam
193073	faita	village	ɸurᵘwa
191918	faita	male	makono
191115	faita	tooth	mʌka
190711	faita	you-o2s	na-
191935	faita	female	nom
190409	faita	old	gʷayam
191950	faita	fly-sp	korumba
191131	faita	chin	-kindʌ
193967	faita	who	ne
191968	faita	fish	wayake
191983	faita	crayfish	papas
191147	faita	neck	-woŋgu
190727	faita	your-sg	na-
192000	faita	louse	ima
193363	faita	plate	awari
192016	faita	mosquito	kasi
191163	faita	throat	auŋgu
193562	faita	black	mukum
191550	faita	lungs	porpor
192032	faita	pig	sika
190523	faita	sibling-same-sex-older	asʌβa
191177	faita	nape	-inaŋgu
190524	faita	sibling-same-sex-older	-as
192065	faita	fat	-səmbʌr̃
193984	faita	what	ʌtɨ
192081	faita	crocodile	akəna
190748	faita	he-she	nʉ
191195	faita	back	-βrɨŋga
192097	faita	flying-fox	karap
193395	faita	net-bag	pʌŋa
192114	faita	frog	pure
190760	faita	his	nʉ-
191216	faita	buttocks	-sɨnam
192130	faita	rat	mito
193601	faita	white	koniri
193998	faita	where	mbʌʔ
193379	faita	pot	siŋgi
192147	faita	snake	sʌr
191232	faita	arm	-koma
192165	faita	wallaby	ʌŋgor
192181	faita	tree-possum	morobu
190777	faita	him-her-it	0-
192193	faita	ground-possum	kindʷʌ
191249	faita	elbow	gawar(ʉbʉ)
190778	faita	him-her-it	u-
193613	faita	yellow	yawara
192209	faita	butterfly	apapure
190545	faita	sibling-same-sex-younger	anow
192225	faita	banana	goro
191265	faita	shoulder	-kʌmbara
192241	faita	betelnut	karia
194013	faita	how-many	aŋgap
191281	faita	armpit	-kwegi
192258	faita	betelpepper	yai
190794	faita	his	nʉ-
192275	faita	lime	kupuʔ
193152	faita	arrow	saŋgura
191297	faita	left-arm	pesa
192291	faita	kunai	mɨnda
192309	faita	pandanus	kunu
192310	faita	pandanus	imbia
191313	faita	right-arm	kʌnda
192325	faita	sweet-potato	ugʷai
190811	faita	we	a-nʉ
192342	faita	sugarcane	akur
194029	faita	morning	kiunarama
190432	faita	child	mogoi
191327	faita	thumb	kata
194513	isabi	go	u-
193874	isabi	crooked	haihene
195306	isabi	to-pour-out	pese-
193857	isabi	straight	yakasi
195253	isabi	to-work	toro he-
194026	isabi	morning	sumbʌ
195154	isabi	to-fight	tohahɛ-
191627	isabi	sore-wound	-omowa
194980	isabi	to-cut	w-
192402	isabi	yam	nʌːmo
194659	isabi	to-vomit	ore-
193761	isabi	many	karʌu
194277	isabi	far	hoto
191358	isabi	leg	-asua
194495	isabi	to-come	i-
193559	isabi	black	ombu
195421	isabi	to-take	me-
192419	isabi	tobacco	hukʌ
195525	isabi	singsing	nomisi-
190835	isabi	us	te-
194398	isabi	to-sleep	one-
190620	isabi	i	nana
195186	isabi	to-throw	karuhe-
192435	isabi	coconut-palm	mɛgɪnɛ
194178	isabi	day-after-tomorrow	orugai
192452	isabi	coconut	wie
195326	isabi	to-pull	kenete
193633	isabi	cooked	tesa hiye
194198	isabi	afterwards	menendeye
192467	isabi	coconut	a
194333	isabi	yes	owo
192946	isabi	sand	isoʷ
194415	isabi	to-sit	pe(me)-
190443	isabi	boy	nʌuri
195439	isabi	to-tie	kene(ne)te-
190576	isabi	sago	moso
194477	isabi	to-die	pere-
191391	isabi	calf	-igimo
194821	isabi	to-bite	-he-
192482	isabi	tree	yʌ
195273	isabi	to-sharpen	we-
194042	isabi	daybreak	winteneye
194959	isabi	to-chop	ɛŋgɛ-
193824	isabi	ripe	puwi
194891	isabi	to-break	wiayta-
193165	isabi	arrow-pronged	naŋgi
195357	isabi	to-put	mɛntɛ-
192498	isabi	fruit	kisʌ
194595	isabi	to-fall	wiayte-
190851	isabi	our	tɛ-rɛ
195289	isabi	to-hold	sunde-
192514	isabi	sap	nui
194575	isabi	to-walk	o-
192533	isabi	stump	suhunu
194838	isabi	to-carry	wumɛ-
193149	isabi	arrow	arekaw
195012	isabi	to-bury	kesiwe-
192549	isabi	top	ʌmbi
194383	isabi	to-be	men-
191426	isabi	belly	-usu
195476	isabi	to-call-out	oror(ne)se-
190867	isabi	you-pl	ti-ŋgara
195204	isabi	to-shoot	he-
192567	isabi	trunk	sunumbe
191660	isabi	faeces	ai
192586	isabi	root	sipunu
195581	isabi	dream	kambrai he-
193182	isabi	spear-n	kɛŋgɛa
194723	isabi	to-talk	-isimbe-
190879	isabi	your-pl	ti-
195133	isabi	to-eat	ne-
193438	isabi	one	mɛŋgɛnɛ
195627	isabi	arrow-barred	hogo
193742	isabi	short	simba
195064	isabi	to-roast	ke-
192618	isabi	cane	seŋgi
195641	isabi	arrow-hooked	arekaw
193577	isabi	red	pui
194790	isabi	to-bathe	apre-
193274	isabi	skirt	maro
194350	isabi	no-not	oʔɛ
192633	isabi	stick	tumbʌ
195046	isabi	to-buy-sell-barter	meriʔhi-
190596	isabi	sibling-opposite-sex-older	aiyo
195325	isabi	to-pull	make te-
191474	isabi	chest	-uɸia
195611	isabi	to-be-sick	awahe-
192651	isabi	bamboo	ke
194494	isabi	to-come	e-
190894	isabi	you-pl-o2p	ti-
194854	isabi	to-carry	toŋge-
192667	isabi	bean	puŋga
195117	isabi	to-fill	kehe-
191489	isabi	navel	poroŋgo
195492	isabi	to-cry	awi(ne)he-
193676	isabi	hot	musina
194773	isabi	to-hear	-kreh-
192687	isabi	vine	nʌri
194576	isabi	to-walk	u-
194059	isabi	afternoon	inokai
194260	isabi	near	aratite
190456	isabi	girl	indʌepi
194461	isabi	cough	omg-no he-
193197	isabi	axe	tu
194431	isabi	to-stand	pese-
190605	isabi	sibling-opposite-sex-younger	sawiya
195170	isabi	to-kill	ombre-
192702	isabi	shrub	kʌrai
194805	isabi	to-wash	apre -ndɛ-
191506	isabi	blood	ausi
195029	isabi	to-plant	wiɸe-
192719	isabi	fire	tuu
194512	isabi	go	o-
192916	isabi	sea	siʌʌ
195509	isabi	to-laugh	kimi pere-
190910	isabi	your-pl	ti-ŋgɛrɛ
194754	isabi	to-see	awɛ-
192735	isabi	firelight	ururu
194643	isabi	to-swell	topu-
193808	isabi	old	parai
194384	isabi	to-be	pe(me)-
193454	isabi	two	teri
194627	isabi	to-jump	pututun-
192755	isabi	ashes	tai
195085	isabi	to-boil	wariʔ he-
192756	isabi	ashes	sunu
195101	isabi	to-burn	ke-
193208	isabi	axe-iron	tioko
194979	isabi	to-cut	ɛmbɛtɛ-
192985	isabi	fog	kosi
194414	isabi	to-sit	men-
192775	isabi	smoke	anda
194692	isabi	to-give	-me-
193037	isabi	star	torombi
194872	isabi	to-blow	huhuse-
190927	isabi	they	i-ŋgara
193070	isabi	village	marɛa
193471	isabi	good	tamana
193240	isabi	bowstring	tene
193116	isabi	rain	kombo
193708	isabi	heavy	kunaprenai
192385	isabi	yam	kʌ
193223	isabi	bow	tumbi
191522	isabi	vein	nʌri
193921	isabi	to-be-hungry	-ambate-
193950	isabi	that	maine
193132	isabi	wind	tɛrɛ
193964	isabi	who	okuowe
194077	isabi	night	ehigai
191341	isabi	fingernail	-imbiko
190368	isabi	man	ona
190819	isabi	our	tɛ-
193890	isabi	wet	fita
192808	isabi	fence	sihi
192369	isabi	singapore-taro	ketouma
193001	isabi	salt	siʌ
192826	isabi	ground	wiʌ
193256	isabi	comb	pasapasa
193792	isabi	new	koy
193692	isabi	cold	tennai
193408	isabi	loincloth	taitai
193488	isabi	bad	kɛhɛna
191595	isabi	skin	-itʌ
192898	isabi	path	kʌ
193505	isabi	dirty	nosi
190954	isabi	them	i-
193342	isabi	knife	sinda
193018	isabi	stone	yoɣonu
191611	isabi	to-sweat	kogoi
190632	isabi	my	ne-
192931	isabi	shore	aŋkʌɣa
190386	isabi	woman	saβia
190970	isabi	theirs	mba-ra-
191644	isabi	hair	awa
192880	isabi	mountain	hoe
191676	isabi	urine	oːrɪ
190476	isabi	father	awo
193290	isabi	g-string	kambara
190986	isabi	head	-mbikoŋgo
190648	isabi	me	ne-
191692	isabi	penis	-oɣomi
193725	isabi	long	ambʌːna
191708	isabi	shadow	-umumɛ
191002	isabi	brains	-mbinoru
193523	isabi	big	ʌmo
191724	isabi	name	-ŋguri
193053	isabi	sun	sinda
191014	isabi	face	-ŋgoro
191015	isabi	face	-ehu
191741	isabi	vulva	-ŋgusini
190664	isabi	my	ne
191757	isabi	bird	ʌndi
191030	isabi	ear	-garikɛ
191773	isabi	wing	ambamɛa
194110	isabi	yesterday	warai
191046	isabi	eye	-okisa
191047	isabi	eye	-kusa
191792	isabi	tail	aumbawa
193540	isabi	small	kekete
191810	isabi	egg	wi
190680	isabi	you	kia
190350	isabi	all	sɛŋgite
191063	isabi	nose	-oŋgoruh
191828	isabi	cassowary	tore
191576	isabi	bone	-sia
190496	isabi	mother	aiyo
193341	isabi	knife	sɛpɛldi
191845	isabi	chicken-tame	kokoroka
191079	isabi	tongue	-ɛhuɸamina
190692	isabi	your-sg	ke-
191881	isabi	dog	kenda
190403	isabi	old	wai (m)
191095	isabi	saliva	ausia
191899	isabi	tail	-agombɛa
191915	isabi	male	wene
190708	isabi	you-o2s	ke-
190938	isabi	their	i-
191112	isabi	tooth	-sia
191932	isabi	female	sawia
190404	isabi	old	hanai (f)
192862	isabi	moon	kine
194126	isabi	day-before-yesterday	orugai
192844	isabi	house	no
193086	isabi	forest	mou
191128	isabi	chin	-ɛwɛtu
191965	isabi	fish	kande
193306	isabi	drum	kombi
190724	isabi	your-sg	kie
191144	isabi	neck	-umbu
191997	isabi	louse	nʌma
192013	isabi	mosquito	kunu
192029	isabi	pig	kɛambu
190519	isabi	sibling-same-sex-older	ɛto
193360	isabi	plate	wɛa
192046	isabi	meat	kombari
191175	isabi	nape	-igɛhɛak
193103	isabi	water	ʌʌ
192062	isabi	fat	kʌgi
190744	isabi	he-she	agɛya
190745	isabi	he-she	ono
192078	isabi	crocodile	ʌgʌna
191192	isabi	back	-sembe
193981	isabi	what	neneɸenai
192094	isabi	flying-fox	asɛbi
192790	isabi	garden	ɛna
190756	isabi	his	a-
192111	isabi	frog	kuna
193376	isabi	pot	somo
191212	isabi	buttocks	-ogombi
191213	isabi	buttocks	-iŋgopi
192127	isabi	rat	sumi
193597	isabi	white	sʌgɛ
194146	isabi	before	koepai
192144	isabi	snake	kʌnde
191229	isabi	arm	-ambia
192162	isabi	wallaby	kombene
190773	isabi	him-her-it	a-
192178	isabi	tree-possum	kea
190541	isabi	sibling-same-sex-younger	nua
191247	isabi	elbow	-ago
192206	isabi	butterfly	lɔʔ
193392	isabi	net-bag	koru
193610	isabi	yellow	yam
191262	isabi	shoulder	-ombosi
192222	isabi	banana	kɛgɛ
190428	isabi	child	nɛnda
192238	isabi	betelnut	soho
192255	isabi	betelpepper	sohona
190791	isabi	his	agɛ
191278	isabi	armpit	-aɣambi
193621	isabi	green	tʰamuɛm
192271	isabi	lime	kamba
194162	isabi	tomorrow	weiŋkai
191294	isabi	left-arm	-tamaga
192288	isabi	kunai	ahono
192306	isabi	pandanus	siriwe
191310	isabi	right-arm	-sɛrɛa
192322	isabi	sweet-potato	koya
190808	isabi	we	ta-ra
190559	isabi	mouth	-ohu
192339	isabi	sugarcane	ambi
192355	isabi	taro	mʌ
194972	moresada	to-cut	tʌɣə-
192363	moresada	singapore-taro	kodem
194552	moresada	to-run	bəβʌrʌ-
192378	moresada	yam	yambʌb
194669	moresada	thunder	imʌp sumu-
192854	moresada	moon	tʌkuŋomp
195316	moresada	to-pull	siwiŋgi-
193753	moresada	many	witʌk
194951	moresada	to-chop	tʌɣə-
192953	moresada	sky	awʌmp
194783	moresada	to-bathe	ʌnɨmb-
192395	moresada	yam	mɔmɔk
195350	moresada	to-put	tʌmə-
190828	moresada	us	a-ŋəŋ-
194831	moresada	to-carry	kakose-
191351	moresada	leg	-iŋgər
194604	moresada	to-fly	wumə-
190568	moresada	sago	mawʌːmp
195652	moresada	lightning	mɛrataŋgu-
191542	moresada	lungs	-sambəbɛrək
194917	moresada	to-split	uwʌndə-
192411	moresada	tobacco	iːŋʌb
194863	moresada	to-blow	tuɣowʌre-
193989	moresada	where	andə:ke
194636	moresada	to-swell	-ɣʌmu-
193866	moresada	crooked	ipeipə-
195264	moresada	to-sharpen	wʌndə-
193550	moresada	black	ruŋgru-
